"","n_unique_temps","curve_ID","study_ID","species_ID","given_trait_name","Trait.Group","Trait.motivation","organization","curve_type","land_or_sea","abs_latitude","habitat_water","dataset_type","topt_TF","thermal_min_TF","thermal_max_TF","increasing_side_TF","decreasing_side_TF","n_unique_temps_capped"
"141",4,86,"2_0041","SP80","max-acceleration-escape-response","Locomotion","negative","individual","acute-change","oceanic",55.7,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"142",4,94,"2_0041","SP81","max-acceleration-escape-response","Locomotion","negative","individual","acute-change","oceanic",56.346025,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"143",4,93,"2_0041","SP81","max-acceleration-escape-response","Locomotion","negative","individual","acute-change","oceanic",56.346025,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"144",4,85,"2_0041","SP80","max-angular-velocity-escape-response","Locomotion","negative","individual","acute-change","oceanic",55.7,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"145",4,84,"2_0041","SP80","max-angular-velocity-escape-response","Locomotion","negative","individual","acute-change","oceanic",55.7,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"146",4,92,"2_0041","SP81","max-angular-velocity-escape-response","Locomotion","negative","individual","acute-change","oceanic",56.346025,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"147",4,91,"2_0041","SP81","max-angular-velocity-escape-response","Locomotion","negative","individual","acute-change","oceanic",56.346025,"marine","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"4"
"148",4,103,"2_0044","SP85","critical-swimming-speed","Locomotion","negative","individual","acute-change","terrestrial",24.829445,"brackish","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"4"
"149",4,105,"2_0045","SP86","absolute-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",57.766667,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"150",4,104,"2_0045","SP86","absolute-growth-rate-length","Somatic Growth","autonomic","individual","batch-acclim","oceanic",57.766667,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"151",4,108,"2_0046","SP9","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",41.689391,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"152",4,106,"2_0046","SP9","conversion-efficiency","Energy Aquisition","autonomic","internal","batch-acclim","oceanic",41.689391,"marine","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"4"
"153",4,107,"2_0046","SP9","survival","Survival","autonomic","population","batch-acclim","oceanic",41.689391,"marine","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"4"
"154",6,16,"2_0025","SP64","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",42.6,"freshwater","full_curve",TRUE,TRUE,TRUE,TRUE,TRUE,"6"
"155",6,23,"2_0027","SP66","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",44.541378,"freshwater","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"6"
"156",6,22,"2_0027","SP66","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",44.541378,"freshwater","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"6"
"157",6,21,"2_0027","SP66","specific-growth-rate-length","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",44.541378,"freshwater","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"6"
"158",6,20,"2_0027","SP66","specific-growth-rate-length","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",44.541378,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"6"
"159",5,19,"2_0027","SP66","conversion-efficiency","Energy Aquisition","autonomic","internal","batch-acclim","terrestrial",44.541378,"freshwater","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"5"
"160",5,18,"2_0027","SP66","conversion-efficiency","Energy Aquisition","autonomic","internal","batch-acclim","terrestrial",44.541378,"freshwater","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"5"
"161",4,30,"2_0028","SP105","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",36.8,"marine","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"4"
"162",4,27,"2_0028","SP105","survival","Survival","autonomic","population","batch-acclim","oceanic",36.8,"marine","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"4"
"163",6,51,"2_0030","SP69","specific-growth-rate-mass","Somatic Growth","autonomic","individual","acute-change","terrestrial",19.6,"freshwater","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"6"
"164",7,52,"2_0030","SP69","survival","Survival","autonomic","population","acute-change","terrestrial",19.6,"freshwater","full_curve",TRUE,TRUE,TRUE,TRUE,TRUE,"7+"
"165",4,60,"2_0035","SP70","proportion-hatched","Reproduction","autonomic","population","batch-acclim","terrestrial",47.574,"freshwater","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"4"
"166",4,61,"2_0035","SP70","proportion-hatched","Reproduction","autonomic","population","batch-acclim","terrestrial",47.574,"freshwater","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"4"
"167",6,56,"2_0032","SP71","specific-growth-rate-mass","Somatic Growth","autonomic","individual","acute-change","terrestrial",39.311833,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"6"
"168",5,59,"2_0033","SP74","specific-growth-rate-mass","Somatic Growth","autonomic","individual","acute-change","oceanic",56.94,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"169",5,58,"2_0033","SP74","consumption-rate","Energy Aquisition","positive","interaction","acute-change","oceanic",56.94,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"170",4,62,"2_0036","SP72","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",33.9,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"171",4,63,"2_0036","SP72","survival","Survival","autonomic","population","batch-acclim","oceanic",33.9,"marine","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"4"
"172",7,76,"2_0038","SP76","aerobic-scope","Metabolism","voluntary","internal","batch-acclim","oceanic",34.719902,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"173",7,67,"2_0038","SP45","aerobic-scope","Metabolism","voluntary","internal","batch-acclim","oceanic",42.93182,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"174",7,80,"2_0038","SP76","routine-metabolism","Metabolism","autonomic","internal","batch-acclim","oceanic",34.719902,"marine","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"7+"
"175",7,71,"2_0038","SP45","routine-metabolism","Metabolism","autonomic","internal","batch-acclim","oceanic",42.93182,"marine","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"7+"
"176",7,78,"2_0038","SP76","maximum-metabolism","Metabolism","negative","internal","batch-acclim","oceanic",34.719902,"marine","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"7+"
"177",7,70,"2_0038","SP45","maximum-metabolism","Metabolism","negative","internal","batch-acclim","oceanic",42.93182,"marine","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"7+"
"178",7,81,"2_0038","SP76","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",34.719902,"marine","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"7+"
"179",7,72,"2_0038","SP45","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",42.93182,"marine","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"7+"
"180",7,77,"2_0038","SP76","gonadosomatic-index","Reproduction","autonomic","population","batch-acclim","oceanic",34.719902,"marine","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"7+"
"181",7,69,"2_0038","SP45","gonadosomatic-index","Reproduction","autonomic","population","batch-acclim","oceanic",42.93182,"marine","right_bound_withopt",TRUE,FALSE,TRUE,FALSE,TRUE,"7+"
"182",7,75,"2_0038","SP76","routine-metabolism","Metabolism","autonomic","internal","acute-change","oceanic",34.719902,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"7+"
"183",7,66,"2_0038","SP45","routine-metabolism","Metabolism","autonomic","internal","acute-change","oceanic",42.93182,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"7+"
"184",7,74,"2_0038","SP76","maximum-metabolism","Metabolism","negative","internal","acute-change","oceanic",34.719902,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"7+"
"185",7,65,"2_0038","SP45","maximum-metabolism","Metabolism","negative","internal","acute-change","oceanic",42.93182,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"186",7,73,"2_0038","SP76","aerobic-scope","Metabolism","voluntary","internal","acute-change","oceanic",34.719902,"marine","full_curve",TRUE,TRUE,TRUE,TRUE,TRUE,"7+"
"187",6,64,"2_0038","SP45","aerobic-scope","Metabolism","voluntary","internal","acute-change","oceanic",42.93182,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"6"
"188",4,102,"2_0042","SP82","routine-metabolism","Metabolism","autonomic","internal","batch-acclim","oceanic",34.7,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"189",4,97,"2_0042","SP82","routine-metabolism","Metabolism","autonomic","internal","batch-acclim","oceanic",34.7,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"190",4,98,"2_0042","SP82","routine-metabolism","Metabolism","autonomic","internal","batch-acclim","oceanic",34.7,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"191",4,99,"2_0042","SP82","routine-metabolism","Metabolism","autonomic","internal","batch-acclim","oceanic",34.7,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"192",4,100,"2_0042","SP82","routine-metabolism","Metabolism","autonomic","internal","batch-acclim","oceanic",34.7,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"193",4,113,"2_0047","SP87","specific-growth-rate-length","Somatic Growth","autonomic","individual","batch-acclim","oceanic",31.77564,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"194",4,109,"2_0047","SP87","specific-growth-rate-length","Somatic Growth","autonomic","individual","batch-acclim","oceanic",31.77564,"marine","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"4"
"195",4,114,"2_0047","SP87","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",31.77564,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"196",4,110,"2_0047","SP87","specific-growth-rate-length","Somatic Growth","autonomic","individual","batch-acclim","oceanic",31.77564,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"197",4,115,"2_0047","SP87","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",31.77564,"marine","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"4"
"198",4,128,"2_0048","SP88","survival","Survival","autonomic","population","batch-acclim","oceanic",44.61798,"marine","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"4"
"199",5,129,"2_0048","SP88","survival","Survival","autonomic","population","batch-acclim","oceanic",44.61798,"marine","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"5"
"200",5,126,"2_0048","SP88","survival","Survival","autonomic","population","batch-acclim","oceanic",44.61798,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"201",5,127,"2_0048","SP88","survival","Survival","autonomic","population","batch-acclim","oceanic",44.61798,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"202",4,130,"2_0048","SP88","survival","Survival","autonomic","population","batch-acclim","oceanic",44.61798,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"203",4,122,"2_0048","SP88","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",44.61798,"marine","right_bound",FALSE,FALSE,TRUE,FALSE,TRUE,"4"
"204",5,124,"2_0048","SP88","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",44.61798,"marine","right_bound",FALSE,FALSE,TRUE,FALSE,TRUE,"5"
"205",5,120,"2_0048","SP88","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",44.61798,"marine","right_bound",FALSE,FALSE,TRUE,FALSE,TRUE,"5"
"206",5,121,"2_0048","SP88","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",44.61798,"marine","right_bound",FALSE,FALSE,TRUE,FALSE,TRUE,"5"
"207",4,125,"2_0048","SP88","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",44.61798,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"208",4,119,"2_0048","SP88","conversion-efficiency","Energy Aquisition","autonomic","internal","batch-acclim","oceanic",44.61798,"marine","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"4"
"209",4,116,"2_0048","SP88","conversion-efficiency","Energy Aquisition","autonomic","internal","batch-acclim","oceanic",44.61798,"marine","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"4"
"210",4,117,"2_0048","SP88","conversion-efficiency","Energy Aquisition","autonomic","internal","batch-acclim","oceanic",44.61798,"marine","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"4"
"211",5,131,"2_0050","SP89","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",38.66667,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"212",5,132,"2_0050","SP89","consumption-rate","Energy Aquisition","positive","interaction","batch-acclim","oceanic",38.66667,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"213",5,133,"2_0050","SP89","growth-efficiency","Somatic Growth","autonomic","internal","batch-acclim","oceanic",38.66667,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"214",4,136,"2_0051","SP39","maximum-metabolism","Metabolism","negative","internal","acute-change","terrestrial",50.60541,"freshwater","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"4"
"215",4,135,"2_0051","SP39","maximum-metabolism","Metabolism","negative","internal","acute-change","terrestrial",50.60541,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"216",4,137,"2_0051","SP39","resting-metabolism","Metabolism","autonomic","internal","acute-change","terrestrial",50.60541,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"217",4,138,"2_0051","SP39","recMMR50","Survival","negative","population","acute-change","terrestrial",50.60541,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"218",4,139,"2_0052","SP5","tank-specific-growth-rate","Somatic Growth","autonomic","individual","batch-acclim","oceanic",52.53333,"brackish","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"219",4,140,"2_0052","SP5","tank-specific-growth-rate","Somatic Growth","autonomic","individual","batch-acclim","oceanic",52.53333,"brackish","full_curve",TRUE,TRUE,TRUE,TRUE,TRUE,"4"
"220",4,141,"2_0052","SP5","tank-specific-growth-rate","Somatic Growth","autonomic","individual","batch-acclim","oceanic",52.53333,"brackish","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"4"
"221",4,142,"2_0052","SP5","tank-specific-growth-rate","Somatic Growth","autonomic","individual","batch-acclim","oceanic",52.53333,"brackish","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"4"
"222",5,143,"2_0053","SP90","critical-swimming-speed","Locomotion","negative","individual","acute-change","oceanic",77.78004,"marine","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"5"
"223",5,146,"2_0053","SP90","resting-ventilation-rate","Metabolism","autonomic","internal","acute-change","oceanic",77.78004,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"224",5,144,"2_0053","SP90","maximum-ventilation-rate","Metabolism","negative","internal","acute-change","oceanic",77.78004,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"225",4,147,"2_0056","SP94","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",66.17,"marine","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"4"
"226",6,148,"2_0057","SP95","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",40.56537,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"6"
"227",5,151,"2_0059","SP96","optimal-swimming-speed","Locomotion","positive","individual","batch-acclim","terrestrial",36.34066,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"228",5,154,"2_0059","SP97","optimal-swimming-speed","Locomotion","positive","individual","batch-acclim","terrestrial",36.34066,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"229",5,150,"2_0059","SP96","critical-swimming-speed","Locomotion","negative","individual","batch-acclim","terrestrial",36.34066,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"230",5,153,"2_0059","SP97","critical-swimming-speed","Locomotion","negative","individual","batch-acclim","terrestrial",36.34066,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"231",5,149,"2_0059","SP96","aerobic-scope","Metabolism","voluntary","internal","batch-acclim","terrestrial",36.34066,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"232",5,152,"2_0059","SP97","aerobic-scope","Metabolism","voluntary","internal","batch-acclim","terrestrial",36.34066,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"233",4,157,"2_0060","SP58","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",56.3835,"marine","right_bound_withopt",TRUE,FALSE,TRUE,FALSE,TRUE,"4"
"234",4,158,"2_0060","SP58","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",56.3835,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"235",4,155,"2_0060","SP58","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",56.3835,"marine","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"4"
"236",6,160,"2_0061","SP25","prey-capture-probability","Energy Aquisition","positive","interaction","acute-change","terrestrial",59.52516,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"6"
"237",5,159,"2_0061","SP25","capture-manuever-time","Energy Aquisition","positive","interaction","acute-change","terrestrial",59.52516,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"238",4,161,"2_0063","SP99","absolute-growth-rate-length","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",49.81919,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"239",4,162,"2_0063","SP99","relative-growth-rate","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",49.81919,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"240",5,163,"2_0064","SP74","growth-efficiency","Somatic Growth","autonomic","internal","batch-acclim","oceanic",44.63448,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"241",5,164,"2_0064","SP74","growth-efficiency","Somatic Growth","autonomic","internal","batch-acclim","oceanic",44.63448,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"242",5,165,"2_0064","SP74","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",44.63448,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"243",5,166,"2_0064","SP74","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",44.63448,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"244",6,168,"2_0064","SP74","routine-swimming-speed","Locomotion","voluntary","individual","batch-acclim","oceanic",44.63448,"marine","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"6"
"245",6,169,"2_0064","SP74","routine-swimming-speed","Locomotion","voluntary","individual","batch-acclim","oceanic",44.63448,"marine","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"6"
"246",5,170,"2_0065","SP56","aerobic-scope","Metabolism","voluntary","internal","acute-change","oceanic",69.19726,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"247",5,175,"2_0066","SP9","proportion-hatched","Reproduction","autonomic","population","batch-acclim","oceanic",55.96667,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"248",5,174,"2_0066","SP9","proportion-hatched","Reproduction","autonomic","population","batch-acclim","oceanic",55.96667,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"249",5,172,"2_0066","SP9","embryonic-metabolism","Metabolism","autonomic","internal","batch-acclim","oceanic",55.96667,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"250",5,171,"2_0066","SP9","embryonic-metabolism","Metabolism","autonomic","internal","batch-acclim","oceanic",55.96667,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"251",5,173,"2_0066","SP9","mitochondrial-respiration","Metabolism","autonomic","internal","batch-acclim","oceanic",55.96667,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"252",4,187,"2_0069","SP104","consumption-rate","Energy Aquisition","positive","interaction","batch-acclim","terrestrial",10.47419,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"253",4,185,"2_0069","SP104","absorption-rate","Energy Aquisition","autonomic","internal","batch-acclim","terrestrial",10.47419,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"254",4,184,"2_0069","SP104","absorption-efficiency","Energy Aquisition","autonomic","internal","batch-acclim","terrestrial",10.47419,"freshwater","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"4"
"255",4,186,"2_0069","SP104","energy-based-growth-rate","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",10.47419,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"256",4,190,"2_0069","SP104","routine-metabolism","Metabolism","autonomic","internal","batch-acclim","terrestrial",10.47419,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"257",4,188,"2_0069","SP104","conversion-efficiency","Energy Aquisition","autonomic","internal","batch-acclim","terrestrial",10.47419,"freshwater","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"4"
"258",4,191,"2_0069","SP104","net-conversion-efficiency","Energy Aquisition","autonomic","internal","batch-acclim","terrestrial",10.47419,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"259",4,179,"2_0069","SP103","consumption-rate","Energy Aquisition","positive","interaction","batch-acclim","terrestrial",10.47419,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"260",4,177,"2_0069","SP103","absorption-rate","Energy Aquisition","autonomic","internal","batch-acclim","terrestrial",10.47419,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"261",4,176,"2_0069","SP103","absorption-efficiency","Energy Aquisition","autonomic","internal","batch-acclim","terrestrial",10.47419,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"262",4,181,"2_0069","SP103","energy-based-growth-rate","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",10.47419,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"263",4,182,"2_0069","SP103","routine-metabolism","Metabolism","autonomic","internal","batch-acclim","terrestrial",10.47419,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"264",4,180,"2_0069","SP103","conversion-efficiency","Energy Aquisition","autonomic","internal","batch-acclim","terrestrial",10.47419,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"265",4,183,"2_0069","SP103","net-conversion-efficiency","Energy Aquisition","autonomic","internal","batch-acclim","terrestrial",10.47419,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"266",4,28,"2_0028","SP105","relative-growth-rate","Somatic Growth","autonomic","individual","batch-acclim","oceanic",36.8,"marine","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"4"
"267",4,29,"2_0028","SP105","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",36.8,"marine","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"4"
"268",4,25,"2_0028","SP105","absolute-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",36.8,"marine","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"4"
"269",4,26,"2_0028","SP105","growth-efficiency","Somatic Growth","autonomic","internal","batch-acclim","oceanic",36.8,"marine","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"4"
"270",5,192,"2_0070","SP106","critical-swimming-speed","Locomotion","negative","individual","acute-change","terrestrial",27.48333,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"271",5,193,"2_0070","SP106","critical-swimming-speed","Locomotion","negative","individual","acute-change","terrestrial",27.48333,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"272",5,194,"2_0070","SP106","critical-swimming-speed","Locomotion","negative","individual","acute-change","terrestrial",27.48333,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"273",5,195,"2_0070","SP106","aerobic-scope","Metabolism","voluntary","internal","acute-change","terrestrial",27.48333,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"274",5,196,"2_0070","SP106","aerobic-scope","Metabolism","voluntary","internal","acute-change","terrestrial",27.48333,"freshwater","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"5"
"275",5,197,"2_0070","SP106","aerobic-scope","Metabolism","voluntary","internal","acute-change","terrestrial",27.48333,"freshwater","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"5"
"276",4,198,"2_0071","SP107","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",43.2995,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"277",5,202,"2_0072","SP9","aerobic-scope","Metabolism","voluntary","internal","batch-acclim","oceanic",56.02543,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"278",5,199,"2_0072","SP9","aerobic-scope","Metabolism","voluntary","internal","batch-acclim","oceanic",56.02543,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"279",5,201,"2_0072","SP9","aerobic-scope","Metabolism","voluntary","internal","batch-acclim","oceanic",56.02543,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"280",6,205,"2_0073","SP55","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",58.26289,"freshwater","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"6"
"281",6,206,"2_0073","SP55","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",58.26289,"freshwater","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"6"
"282",6,203,"2_0073","SP55","prey-consumption","Energy Aquisition","positive","interaction","batch-acclim","terrestrial",58.26289,"freshwater","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"6"
