"","curve_ID","species_ID","study_ID","habitat_water","given_trait_name","Trait.Group","Trait.motivation","organization","test_temp","n_unique_temps","response_value","response_unit","curve_type","response_sample_type","raw_response_type","cohort_ID","individual_ID","sex","metric_body_length","mean_body_length","individual_body_length","body_length_units","mean_body_length_error","mean_body_length_error_units","min_body_length","max_body_length","individual_body_mass","mean_body_mass","body_mass_units","mean_body_mass_error","mean_body_mass_upper_error","mean_body_mass_lower_error","mean_body_mass_error_units","body_mass_min","body_mass_max","initial_mean_body_length","initial_mean_body_length_unit","initial_mean_body_length_error","initial_mean_body_length_error_unit","initial_mean_body_mass","initial_mean_body_mass_unit","initial_mean_body_mass_error","initial_mean_body_mass_error_unit","body_mass_type","mean_age","mean_age_unit","mean_age_error","mean_age_error_unit","number_of_fish_per_tank","number_of_observations_on_which_the_reported_mean_and_error_is_calculated","number_of_independent_replicates_of_treatment_temperature..this.will.be.1.if.pseudoreplicated.or.every.tank.was.entered.on.a.separate.line.","notes_about_sample_size_and_replication","percent_survival","percent_survival_error","percent_survival_error_unit","initial_sample_size","final_sample_size","acclim_time_total_days","acclim_time_min_days","acclim_time_max_days","acclim_time_median","post_acclim_exposure_duration","post_acclim_exposure_duration_unit","duration_of_study_days","acclim_time_error","acclim_time_error_unit","acclim_temp","acclim_temp_error","acclim_temp_error_unit","test_temp_error","test_temp_error_unit","temp_units","life_stage_manip","life_stage_tested","experiment_design_notes","treatment_1_type","treatment_1_group","treatment_1_group_units","treatment_1_group_error","treatment_1_group_error_units","treatment_2_type","treatment_2_group","treatment_2_group_units","treatment_2_group_error","treatment_2_group_error_units","response_mode","equation_used","response_error","response_upper_error","response_lower_error","response_error_unit","latitude","longitude","lat_long_units","lat_long_method","collection_site","habitat","habitat_source","land_or_sea","abs_latitude","notes_while_extracting","data_source","fig_file_name","extraction_method","data_type","animal_maintenance_notes","field_or_lab"
"3203",430,"SP92","2_0055","marine",NA,NA,NA,NA,22,5,0.37170593,"mL/hr","acute-change","individual","metabolic-scope","2_0055_B","64",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"6 replicate tanks for each treatment (12 tank total) (cold and warm acclimated), around 5 fish per tank, each fish entered on dif line",NA,NA,NA,NA,NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,"12-17",NA,NA,NA,NA,"C",NA,NA,"We quantified the maximum ventilation and metabolic rate of each individual fish at 15 °C, 22 °C, 28 °C, 33 °C, and 36 °C (and 12 °C for ventilation rate only) in a randomised order. We tested maximum ventilation rate by chasing a fish (with a hand net) for a minute to elicit a sustained escape response. Fish were then immediately placed into a transparent petri dish and filmed ventrally for 60 s using a Panasonic Lumix DMC-TZ40 camera at a rate of 100 frames per second. Ventilation rate was then determined by visually counting the number of operculum ventilations over 60 s. Immediately after ventilation rate was filmed, fish were placed in a 133 mL respirometer with a magnetic stirrer that produced a current within the respirometer for the fish to swim against (the current was turned up until fish could just maintain forward movement within the water column) to assess maximum metabolic rate. A PreSens Fibox 4 (POF-L2.5-1) with a polymer optical fiber and oxygen minisensor spots (batch ID—140117-001) was used to measure percentage air saturation (% a.s.) (one measurement/second) within the respirometer over 5 min of testing. After individual fish were tested, they were then placed in an oxygen-saturated recovery bucket where the water temperature changed at a rate of 3 °C/h to bring the fish back to their treatment conditions. Three control (no fish) water samples were taken at each test temperature over 5 min to assess for any oxygen consumption or production within the bottle during testing.","Acclimation","cold_acclim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"−1×( (mf−mc)/100)*V*BO2",NA,NA,NA,NA,-27.43207,153.54414,"decimal-degrees","reported","Point Lookout, North Stradbroke Island in southeast Queensland, Australia","marine rockpools","source","oceanic",27.43207,"Fish were brought to acute testing temperatures at a rate of 3 °C/h [an appropriate rate to test the acute thermal performance of an intertidal fish (Schulte et al. 2011)]. Only one performance trait (except maximum ventilation rate which was tested with maximum metabolic rate) was tested at one acute test temperature per day across all individuals. Test temperature and individual fish order were randomised for each performance measure.","supplemental-table",NA,"source","published",NA,"lab"
"3204",430,"SP92","2_0055","marine",NA,NA,NA,NA,15,5,0.25765345,"mL/hr","acute-change","individual","metabolic-scope","2_0055_B","64",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"6 replicate tanks for each treatment (12 tank total) (cold and warm acclimated), around 5 fish per tank, each fish entered on dif line",NA,NA,NA,NA,NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,"12-17",NA,NA,NA,NA,"C",NA,NA,"We quantified the maximum ventilation and metabolic rate of each individual fish at 15 °C, 22 °C, 28 °C, 33 °C, and 36 °C (and 12 °C for ventilation rate only) in a randomised order. We tested maximum ventilation rate by chasing a fish (with a hand net) for a minute to elicit a sustained escape response. Fish were then immediately placed into a transparent petri dish and filmed ventrally for 60 s using a Panasonic Lumix DMC-TZ40 camera at a rate of 100 frames per second. Ventilation rate was then determined by visually counting the number of operculum ventilations over 60 s. Immediately after ventilation rate was filmed, fish were placed in a 133 mL respirometer with a magnetic stirrer that produced a current within the respirometer for the fish to swim against (the current was turned up until fish could just maintain forward movement within the water column) to assess maximum metabolic rate. A PreSens Fibox 4 (POF-L2.5-1) with a polymer optical fiber and oxygen minisensor spots (batch ID—140117-001) was used to measure percentage air saturation (% a.s.) (one measurement/second) within the respirometer over 5 min of testing. After individual fish were tested, they were then placed in an oxygen-saturated recovery bucket where the water temperature changed at a rate of 3 °C/h to bring the fish back to their treatment conditions. Three control (no fish) water samples were taken at each test temperature over 5 min to assess for any oxygen consumption or production within the bottle during testing.","Acclimation","cold_acclim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"−1×( (mf−mc)/100)*V*BO2",NA,NA,NA,NA,-27.43207,153.54414,"decimal-degrees","reported","Point Lookout, North Stradbroke Island in southeast Queensland, Australia","marine rockpools","source","oceanic",27.43207,"Fish were brought to acute testing temperatures at a rate of 3 °C/h [an appropriate rate to test the acute thermal performance of an intertidal fish (Schulte et al. 2011)]. Only one performance trait (except maximum ventilation rate which was tested with maximum metabolic rate) was tested at one acute test temperature per day across all individuals. Test temperature and individual fish order were randomised for each performance measure.","supplemental-table",NA,"source","published",NA,"lab"
"3205",430,"SP92","2_0055","marine",NA,NA,NA,NA,36,5,0.70217334,"mL/hr","acute-change","individual","metabolic-scope","2_0055_B","64",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"6 replicate tanks for each treatment (12 tank total) (cold and warm acclimated), around 5 fish per tank, each fish entered on dif line",NA,NA,NA,NA,NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,"12-17",NA,NA,NA,NA,"C",NA,NA,"We quantified the maximum ventilation and metabolic rate of each individual fish at 15 °C, 22 °C, 28 °C, 33 °C, and 36 °C (and 12 °C for ventilation rate only) in a randomised order. We tested maximum ventilation rate by chasing a fish (with a hand net) for a minute to elicit a sustained escape response. Fish were then immediately placed into a transparent petri dish and filmed ventrally for 60 s using a Panasonic Lumix DMC-TZ40 camera at a rate of 100 frames per second. Ventilation rate was then determined by visually counting the number of operculum ventilations over 60 s. Immediately after ventilation rate was filmed, fish were placed in a 133 mL respirometer with a magnetic stirrer that produced a current within the respirometer for the fish to swim against (the current was turned up until fish could just maintain forward movement within the water column) to assess maximum metabolic rate. A PreSens Fibox 4 (POF-L2.5-1) with a polymer optical fiber and oxygen minisensor spots (batch ID—140117-001) was used to measure percentage air saturation (% a.s.) (one measurement/second) within the respirometer over 5 min of testing. After individual fish were tested, they were then placed in an oxygen-saturated recovery bucket where the water temperature changed at a rate of 3 °C/h to bring the fish back to their treatment conditions. Three control (no fish) water samples were taken at each test temperature over 5 min to assess for any oxygen consumption or production within the bottle during testing.","Acclimation","cold_acclim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"−1×( (mf−mc)/100)*V*BO2",NA,NA,NA,NA,-27.43207,153.54414,"decimal-degrees","reported","Point Lookout, North Stradbroke Island in southeast Queensland, Australia","marine rockpools","source","oceanic",27.43207,"Fish were brought to acute testing temperatures at a rate of 3 °C/h [an appropriate rate to test the acute thermal performance of an intertidal fish (Schulte et al. 2011)]. Only one performance trait (except maximum ventilation rate which was tested with maximum metabolic rate) was tested at one acute test temperature per day across all individuals. Test temperature and individual fish order were randomised for each performance measure.","supplemental-table",NA,"source","published",NA,"lab"
"3206",430,"SP92","2_0055","marine",NA,NA,NA,NA,33,5,0.11079321,"mL/hr","acute-change","individual","metabolic-scope","2_0055_B","64",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"6 replicate tanks for each treatment (12 tank total) (cold and warm acclimated), around 5 fish per tank, each fish entered on dif line",NA,NA,NA,NA,NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,"12-17",NA,NA,NA,NA,"C",NA,NA,"We quantified the maximum ventilation and metabolic rate of each individual fish at 15 °C, 22 °C, 28 °C, 33 °C, and 36 °C (and 12 °C for ventilation rate only) in a randomised order. We tested maximum ventilation rate by chasing a fish (with a hand net) for a minute to elicit a sustained escape response. Fish were then immediately placed into a transparent petri dish and filmed ventrally for 60 s using a Panasonic Lumix DMC-TZ40 camera at a rate of 100 frames per second. Ventilation rate was then determined by visually counting the number of operculum ventilations over 60 s. Immediately after ventilation rate was filmed, fish were placed in a 133 mL respirometer with a magnetic stirrer that produced a current within the respirometer for the fish to swim against (the current was turned up until fish could just maintain forward movement within the water column) to assess maximum metabolic rate. A PreSens Fibox 4 (POF-L2.5-1) with a polymer optical fiber and oxygen minisensor spots (batch ID—140117-001) was used to measure percentage air saturation (% a.s.) (one measurement/second) within the respirometer over 5 min of testing. After individual fish were tested, they were then placed in an oxygen-saturated recovery bucket where the water temperature changed at a rate of 3 °C/h to bring the fish back to their treatment conditions. Three control (no fish) water samples were taken at each test temperature over 5 min to assess for any oxygen consumption or production within the bottle during testing.","Acclimation","cold_acclim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"−1×( (mf−mc)/100)*V*BO2",NA,NA,NA,NA,-27.43207,153.54414,"decimal-degrees","reported","Point Lookout, North Stradbroke Island in southeast Queensland, Australia","marine rockpools","source","oceanic",27.43207,"Fish were brought to acute testing temperatures at a rate of 3 °C/h [an appropriate rate to test the acute thermal performance of an intertidal fish (Schulte et al. 2011)]. Only one performance trait (except maximum ventilation rate which was tested with maximum metabolic rate) was tested at one acute test temperature per day across all individuals. Test temperature and individual fish order were randomised for each performance measure.","supplemental-table",NA,"source","published",NA,"lab"
"3207",430,"SP92","2_0055","marine",NA,NA,NA,NA,15,5,0.14713165,"mL/hr","acute-change","individual","metabolic-scope","2_0055_B","66",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"6 replicate tanks for each treatment (12 tank total) (cold and warm acclimated), around 5 fish per tank, each fish entered on dif line",NA,NA,NA,NA,NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,"12-17",NA,NA,NA,NA,"C",NA,NA,"We quantified the maximum ventilation and metabolic rate of each individual fish at 15 °C, 22 °C, 28 °C, 33 °C, and 36 °C (and 12 °C for ventilation rate only) in a randomised order. We tested maximum ventilation rate by chasing a fish (with a hand net) for a minute to elicit a sustained escape response. Fish were then immediately placed into a transparent petri dish and filmed ventrally for 60 s using a Panasonic Lumix DMC-TZ40 camera at a rate of 100 frames per second. Ventilation rate was then determined by visually counting the number of operculum ventilations over 60 s. Immediately after ventilation rate was filmed, fish were placed in a 133 mL respirometer with a magnetic stirrer that produced a current within the respirometer for the fish to swim against (the current was turned up until fish could just maintain forward movement within the water column) to assess maximum metabolic rate. A PreSens Fibox 4 (POF-L2.5-1) with a polymer optical fiber and oxygen minisensor spots (batch ID—140117-001) was used to measure percentage air saturation (% a.s.) (one measurement/second) within the respirometer over 5 min of testing. After individual fish were tested, they were then placed in an oxygen-saturated recovery bucket where the water temperature changed at a rate of 3 °C/h to bring the fish back to their treatment conditions. Three control (no fish) water samples were taken at each test temperature over 5 min to assess for any oxygen consumption or production within the bottle during testing.","Acclimation","cold_acclim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"−1×( (mf−mc)/100)*V*BO2",NA,NA,NA,NA,-27.43207,153.54414,"decimal-degrees","reported","Point Lookout, North Stradbroke Island in southeast Queensland, Australia","marine rockpools","source","oceanic",27.43207,"Fish were brought to acute testing temperatures at a rate of 3 °C/h [an appropriate rate to test the acute thermal performance of an intertidal fish (Schulte et al. 2011)]. Only one performance trait (except maximum ventilation rate which was tested with maximum metabolic rate) was tested at one acute test temperature per day across all individuals. Test temperature and individual fish order were randomised for each performance measure.","supplemental-table",NA,"source","published",NA,"lab"
"3208",430,"SP92","2_0055","marine",NA,NA,NA,NA,33,5,0.15757417,"mL/hr","acute-change","individual","metabolic-scope","2_0055_B","66",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"6 replicate tanks for each treatment (12 tank total) (cold and warm acclimated), around 5 fish per tank, each fish entered on dif line",NA,NA,NA,NA,NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,"12-17",NA,NA,NA,NA,"C",NA,NA,"We quantified the maximum ventilation and metabolic rate of each individual fish at 15 °C, 22 °C, 28 °C, 33 °C, and 36 °C (and 12 °C for ventilation rate only) in a randomised order. We tested maximum ventilation rate by chasing a fish (with a hand net) for a minute to elicit a sustained escape response. Fish were then immediately placed into a transparent petri dish and filmed ventrally for 60 s using a Panasonic Lumix DMC-TZ40 camera at a rate of 100 frames per second. Ventilation rate was then determined by visually counting the number of operculum ventilations over 60 s. Immediately after ventilation rate was filmed, fish were placed in a 133 mL respirometer with a magnetic stirrer that produced a current within the respirometer for the fish to swim against (the current was turned up until fish could just maintain forward movement within the water column) to assess maximum metabolic rate. A PreSens Fibox 4 (POF-L2.5-1) with a polymer optical fiber and oxygen minisensor spots (batch ID—140117-001) was used to measure percentage air saturation (% a.s.) (one measurement/second) within the respirometer over 5 min of testing. After individual fish were tested, they were then placed in an oxygen-saturated recovery bucket where the water temperature changed at a rate of 3 °C/h to bring the fish back to their treatment conditions. Three control (no fish) water samples were taken at each test temperature over 5 min to assess for any oxygen consumption or production within the bottle during testing.","Acclimation","cold_acclim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"−1×( (mf−mc)/100)*V*BO2",NA,NA,NA,NA,-27.43207,153.54414,"decimal-degrees","reported","Point Lookout, North Stradbroke Island in southeast Queensland, Australia","marine rockpools","source","oceanic",27.43207,"Fish were brought to acute testing temperatures at a rate of 3 °C/h [an appropriate rate to test the acute thermal performance of an intertidal fish (Schulte et al. 2011)]. Only one performance trait (except maximum ventilation rate which was tested with maximum metabolic rate) was tested at one acute test temperature per day across all individuals. Test temperature and individual fish order were randomised for each performance measure.","supplemental-table",NA,"source","published",NA,"lab"
"3209",430,"SP92","2_0055","marine",NA,NA,NA,NA,22,5,0.21608754,"mL/hr","acute-change","individual","metabolic-scope","2_0055_B","67",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"6 replicate tanks for each treatment (12 tank total) (cold and warm acclimated), around 5 fish per tank, each fish entered on dif line",NA,NA,NA,NA,NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,"12-17",NA,NA,NA,NA,"C",NA,NA,"We quantified the maximum ventilation and metabolic rate of each individual fish at 15 °C, 22 °C, 28 °C, 33 °C, and 36 °C (and 12 °C for ventilation rate only) in a randomised order. We tested maximum ventilation rate by chasing a fish (with a hand net) for a minute to elicit a sustained escape response. Fish were then immediately placed into a transparent petri dish and filmed ventrally for 60 s using a Panasonic Lumix DMC-TZ40 camera at a rate of 100 frames per second. Ventilation rate was then determined by visually counting the number of operculum ventilations over 60 s. Immediately after ventilation rate was filmed, fish were placed in a 133 mL respirometer with a magnetic stirrer that produced a current within the respirometer for the fish to swim against (the current was turned up until fish could just maintain forward movement within the water column) to assess maximum metabolic rate. A PreSens Fibox 4 (POF-L2.5-1) with a polymer optical fiber and oxygen minisensor spots (batch ID—140117-001) was used to measure percentage air saturation (% a.s.) (one measurement/second) within the respirometer over 5 min of testing. After individual fish were tested, they were then placed in an oxygen-saturated recovery bucket where the water temperature changed at a rate of 3 °C/h to bring the fish back to their treatment conditions. Three control (no fish) water samples were taken at each test temperature over 5 min to assess for any oxygen consumption or production within the bottle during testing.","Acclimation","cold_acclim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"−1×( (mf−mc)/100)*V*BO2",NA,NA,NA,NA,-27.43207,153.54414,"decimal-degrees","reported","Point Lookout, North Stradbroke Island in southeast Queensland, Australia","marine rockpools","source","oceanic",27.43207,"Fish were brought to acute testing temperatures at a rate of 3 °C/h [an appropriate rate to test the acute thermal performance of an intertidal fish (Schulte et al. 2011)]. Only one performance trait (except maximum ventilation rate which was tested with maximum metabolic rate) was tested at one acute test temperature per day across all individuals. Test temperature and individual fish order were randomised for each performance measure.","supplemental-table",NA,"source","published",NA,"lab"
"3210",430,"SP92","2_0055","marine",NA,NA,NA,NA,15,5,0.10071718,"mL/hr","acute-change","individual","metabolic-scope","2_0055_B","67",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"6 replicate tanks for each treatment (12 tank total) (cold and warm acclimated), around 5 fish per tank, each fish entered on dif line",NA,NA,NA,NA,NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,"12-17",NA,NA,NA,NA,"C",NA,NA,"We quantified the maximum ventilation and metabolic rate of each individual fish at 15 °C, 22 °C, 28 °C, 33 °C, and 36 °C (and 12 °C for ventilation rate only) in a randomised order. We tested maximum ventilation rate by chasing a fish (with a hand net) for a minute to elicit a sustained escape response. Fish were then immediately placed into a transparent petri dish and filmed ventrally for 60 s using a Panasonic Lumix DMC-TZ40 camera at a rate of 100 frames per second. Ventilation rate was then determined by visually counting the number of operculum ventilations over 60 s. Immediately after ventilation rate was filmed, fish were placed in a 133 mL respirometer with a magnetic stirrer that produced a current within the respirometer for the fish to swim against (the current was turned up until fish could just maintain forward movement within the water column) to assess maximum metabolic rate. A PreSens Fibox 4 (POF-L2.5-1) with a polymer optical fiber and oxygen minisensor spots (batch ID—140117-001) was used to measure percentage air saturation (% a.s.) (one measurement/second) within the respirometer over 5 min of testing. After individual fish were tested, they were then placed in an oxygen-saturated recovery bucket where the water temperature changed at a rate of 3 °C/h to bring the fish back to their treatment conditions. Three control (no fish) water samples were taken at each test temperature over 5 min to assess for any oxygen consumption or production within the bottle during testing.","Acclimation","cold_acclim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"−1×( (mf−mc)/100)*V*BO2",NA,NA,NA,NA,-27.43207,153.54414,"decimal-degrees","reported","Point Lookout, North Stradbroke Island in southeast Queensland, Australia","marine rockpools","source","oceanic",27.43207,"Fish were brought to acute testing temperatures at a rate of 3 °C/h [an appropriate rate to test the acute thermal performance of an intertidal fish (Schulte et al. 2011)]. Only one performance trait (except maximum ventilation rate which was tested with maximum metabolic rate) was tested at one acute test temperature per day across all individuals. Test temperature and individual fish order were randomised for each performance measure.","supplemental-table",NA,"source","published",NA,"lab"
"3211",430,"SP92","2_0055","marine",NA,NA,NA,NA,33,5,0.24630659,"mL/hr","acute-change","individual","metabolic-scope","2_0055_B","67",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"6 replicate tanks for each treatment (12 tank total) (cold and warm acclimated), around 5 fish per tank, each fish entered on dif line",NA,NA,NA,NA,NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,"12-17",NA,NA,NA,NA,"C",NA,NA,"We quantified the maximum ventilation and metabolic rate of each individual fish at 15 °C, 22 °C, 28 °C, 33 °C, and 36 °C (and 12 °C for ventilation rate only) in a randomised order. We tested maximum ventilation rate by chasing a fish (with a hand net) for a minute to elicit a sustained escape response. Fish were then immediately placed into a transparent petri dish and filmed ventrally for 60 s using a Panasonic Lumix DMC-TZ40 camera at a rate of 100 frames per second. Ventilation rate was then determined by visually counting the number of operculum ventilations over 60 s. Immediately after ventilation rate was filmed, fish were placed in a 133 mL respirometer with a magnetic stirrer that produced a current within the respirometer for the fish to swim against (the current was turned up until fish could just maintain forward movement within the water column) to assess maximum metabolic rate. A PreSens Fibox 4 (POF-L2.5-1) with a polymer optical fiber and oxygen minisensor spots (batch ID—140117-001) was used to measure percentage air saturation (% a.s.) (one measurement/second) within the respirometer over 5 min of testing. After individual fish were tested, they were then placed in an oxygen-saturated recovery bucket where the water temperature changed at a rate of 3 °C/h to bring the fish back to their treatment conditions. Three control (no fish) water samples were taken at each test temperature over 5 min to assess for any oxygen consumption or production within the bottle during testing.","Acclimation","cold_acclim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"−1×( (mf−mc)/100)*V*BO2",NA,NA,NA,NA,-27.43207,153.54414,"decimal-degrees","reported","Point Lookout, North Stradbroke Island in southeast Queensland, Australia","marine rockpools","source","oceanic",27.43207,"Fish were brought to acute testing temperatures at a rate of 3 °C/h [an appropriate rate to test the acute thermal performance of an intertidal fish (Schulte et al. 2011)]. Only one performance trait (except maximum ventilation rate which was tested with maximum metabolic rate) was tested at one acute test temperature per day across all individuals. Test temperature and individual fish order were randomised for each performance measure.","supplemental-table",NA,"source","published",NA,"lab"
"3212",430,"SP92","2_0055","marine",NA,NA,NA,NA,28,5,0.16861439,"mL/hr","acute-change","individual","metabolic-scope","2_0055_B","68",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"6 replicate tanks for each treatment (12 tank total) (cold and warm acclimated), around 5 fish per tank, each fish entered on dif line",NA,NA,NA,NA,NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,"12-17",NA,NA,NA,NA,"C",NA,NA,"We quantified the maximum ventilation and metabolic rate of each individual fish at 15 °C, 22 °C, 28 °C, 33 °C, and 36 °C (and 12 °C for ventilation rate only) in a randomised order. We tested maximum ventilation rate by chasing a fish (with a hand net) for a minute to elicit a sustained escape response. Fish were then immediately placed into a transparent petri dish and filmed ventrally for 60 s using a Panasonic Lumix DMC-TZ40 camera at a rate of 100 frames per second. Ventilation rate was then determined by visually counting the number of operculum ventilations over 60 s. Immediately after ventilation rate was filmed, fish were placed in a 133 mL respirometer with a magnetic stirrer that produced a current within the respirometer for the fish to swim against (the current was turned up until fish could just maintain forward movement within the water column) to assess maximum metabolic rate. A PreSens Fibox 4 (POF-L2.5-1) with a polymer optical fiber and oxygen minisensor spots (batch ID—140117-001) was used to measure percentage air saturation (% a.s.) (one measurement/second) within the respirometer over 5 min of testing. After individual fish were tested, they were then placed in an oxygen-saturated recovery bucket where the water temperature changed at a rate of 3 °C/h to bring the fish back to their treatment conditions. Three control (no fish) water samples were taken at each test temperature over 5 min to assess for any oxygen consumption or production within the bottle during testing.","Acclimation","cold_acclim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"−1×( (mf−mc)/100)*V*BO2",NA,NA,NA,NA,-27.43207,153.54414,"decimal-degrees","reported","Point Lookout, North Stradbroke Island in southeast Queensland, Australia","marine rockpools","source","oceanic",27.43207,"Fish were brought to acute testing temperatures at a rate of 3 °C/h [an appropriate rate to test the acute thermal performance of an intertidal fish (Schulte et al. 2011)]. Only one performance trait (except maximum ventilation rate which was tested with maximum metabolic rate) was tested at one acute test temperature per day across all individuals. Test temperature and individual fish order were randomised for each performance measure.","supplemental-table",NA,"source","published",NA,"lab"
"3213",430,"SP92","2_0055","marine",NA,NA,NA,NA,22,5,0.22765362,"mL/hr","acute-change","individual","metabolic-scope","2_0055_B","68",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"6 replicate tanks for each treatment (12 tank total) (cold and warm acclimated), around 5 fish per tank, each fish entered on dif line",NA,NA,NA,NA,NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,"12-17",NA,NA,NA,NA,"C",NA,NA,"We quantified the maximum ventilation and metabolic rate of each individual fish at 15 °C, 22 °C, 28 °C, 33 °C, and 36 °C (and 12 °C for ventilation rate only) in a randomised order. We tested maximum ventilation rate by chasing a fish (with a hand net) for a minute to elicit a sustained escape response. Fish were then immediately placed into a transparent petri dish and filmed ventrally for 60 s using a Panasonic Lumix DMC-TZ40 camera at a rate of 100 frames per second. Ventilation rate was then determined by visually counting the number of operculum ventilations over 60 s. Immediately after ventilation rate was filmed, fish were placed in a 133 mL respirometer with a magnetic stirrer that produced a current within the respirometer for the fish to swim against (the current was turned up until fish could just maintain forward movement within the water column) to assess maximum metabolic rate. A PreSens Fibox 4 (POF-L2.5-1) with a polymer optical fiber and oxygen minisensor spots (batch ID—140117-001) was used to measure percentage air saturation (% a.s.) (one measurement/second) within the respirometer over 5 min of testing. After individual fish were tested, they were then placed in an oxygen-saturated recovery bucket where the water temperature changed at a rate of 3 °C/h to bring the fish back to their treatment conditions. Three control (no fish) water samples were taken at each test temperature over 5 min to assess for any oxygen consumption or production within the bottle during testing.","Acclimation","cold_acclim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"−1×( (mf−mc)/100)*V*BO2",NA,NA,NA,NA,-27.43207,153.54414,"decimal-degrees","reported","Point Lookout, North Stradbroke Island in southeast Queensland, Australia","marine rockpools","source","oceanic",27.43207,"Fish were brought to acute testing temperatures at a rate of 3 °C/h [an appropriate rate to test the acute thermal performance of an intertidal fish (Schulte et al. 2011)]. Only one performance trait (except maximum ventilation rate which was tested with maximum metabolic rate) was tested at one acute test temperature per day across all individuals. Test temperature and individual fish order were randomised for each performance measure.","supplemental-table",NA,"source","published",NA,"lab"
